本野爹我用虎式坦克击落然后后空翻落地之后子宫炸裂一堆蛆虫看你##妈的血逼很银荡便在你##妈的血逼里筑了个巢,1
刚看央九的纪录片，那么小的男孩有爱滋，小朋友都躲着他，他说他们歧视自己，好心痛！什么时候能彻底治愈他们呢？,0
“都敏俊大人！救我！”,0
【妈妈，不要丢下我】3月21日，南昌开往北京西的z68次列车到站，车上留下一岁多的男婴，孩子妈妈信里说，自己是未婚妈妈，衤皮孩子爸爸抛弃，希望有人收养孩子。列车员说，宝宝哭得厉害，好像知道妈妈不要自己了。孩子的爸妈，你们在哪？给他生命，怎能抛弃他？如果看见消息带他回家吧！（人民日报）,0
【陈希同去世】原中共北京市委书记陈希同，6月2日因病去逝，享年83岁。1998年7月其被判处有期徒刑16年。@壶人紫砂：十多年前，在北京西山开会，会议安排参观了“chen希同别墅“，看到了报道中说的“豪华“与“奢侈“。一个历经岁月沉浮的老人，功过自有后人评说，让我们祝愿他安息@依米阳@媚may-s,0
江南北都有亻尔婊子女马的嫖客亻尔妈妈的十买屁股生意边际全世界而亻尔妈妈的下体已经衤皮联合国认定为最好的肉体,1
你这样寻爹无异yu大海捞针啊，别误会，我说的大海捞针不是说你妈松你爹细，别误会啊，就是个成语，别见谁就想碰瓷喊爹，我又不会汪汪叫,1
在织金洞，霸王盔是标志性的景观之一。很壮观的溶洞喔！虽说里面冬暖夏凉，但我很冷。@旅评网@victorou812@阿滋猫@小漂回来@秀媛大牌@黑米粒@多彩贵州印象@贵州省旅游局@爽爽的贵阳@微贵州@贵州旅游广播,0
你妈在你爹我的的几把上行活塞运动同时疯狂地学着狗吠爸爸我看了很高兴于是一边抽查一边抚摸着你表姊妈yin乱的狗头,1
对面在亮狗牌，上面写满亻尔女马一夕匕了。虽然说亻尔不知道亻尔爹到底是谁，但是架不住亻尔能在排位里乱认啊,1
promiseyourselftoacceptlifeasitcomesandtrulymakeeachdayspecial.努力rang自己接受生活的本来面目，让生命的每一天变得意义非凡。,0
你是不，是三鹿喝多了,1
好销魂depp。。。,0
猪协吃屎去了那申花上国外针对上港的横幅，丢333人都上国外去了，哪时候足协干啥吃的去了。警告罚4万】,1
我空降你爹葬礼用你妈子宫弹奏一首dj版求佛为你爹的亡灵超度,1
对于粗口的运用，我已经达到了非常娴熟的程度，一句“草你婊子妈死了”主要采用现实主义和理想主义结合的方法，简洁、明了而又清晰，既能抒发当下你婊子妈人人遭恨，人人想轮的情绪，又具有很深的心理内涵。“草你婊子妈死了”所蕴含的启蒙主义思想特征，主要表现在对阁下是畜生狗杂种出身的深刻揭露，对阁下弱智文盲连粗口都不会几句的批判，以及广大人民群众热切和令堂深入交流的欲望，同你妈悲惨命运的归属。,1
你可怜巴巴的来跪在我面前提着你老母亲尸骨未寒的躯体恳求我不要将你这杂种跟你婊zi妈一同扔进南海火化,1
我想看着你说话，可你为什么把脸埋在你的屁444股里？哦？对不起，我不知是你的脸，那你的屁444股哪儿去了,1
该有duo大的yuan气呀!,0
小编传送门#又？是每日送明信片的时段啦今天是假期第一天，好运气会不会？驾临呢,0
草似你,1
随意进行人参公鸡的人，是垃圾，正主也是垃圾。一切恶毒的话统统反弹正主。孽力回馈正主。你家正主才是靠被男人艹上位！贱婢！,1
给亻尔栓条链子亻尔就能安静的多亻尔这废物来辶关女马也不看看自己的民工爹挥汗如雨的惨状还是得我用意念一巴掌扇进亻尔女马的狗头扭转乾坤,1
壮衣可爱的话能够瞬间解决人口膨胀的问题,1
我操你大爷,1
这个太动人了。,0
2013.3.6，9：35，偶升级当姨了?,0
开始，我在南非因为一条当地买的内裤被穿在身上不能展示，所以没有退成。,0
耳朵什么都戴不了金子de又能怎样，~~~~(>_<)~~~~本人闲置两个耳朵眼儿,0
dang时跟你爸生你的时候把你射墙shang扣都扣不下来,1
个别男人在家里趾高气昂的，大部分是仗着自己老婆对自己的深爱，泥他妈的凭什么，哪来的自信，真他吗把自己当个事了,1
你们家粉丝才有病吧，没事就爱骂人，真恶心[吐][吐][吐]，幸福你妈。。逼[可怜],1
大家周末都干嘛呢？我在jia等快递，结果等到了，就悲哀了！一箱豆奶从西双版纳运来，24瓶碎了4瓶，无论包装都严实，都经不住暴力快递的摧残！中通快递够差劲的！,0
废物来玩举报可以我坐在亻尔女马坟头上等着。,1
国外的火车都比中国的有。,调调啊!,0
你爹我一顿暴打揍的你,,,瞎妈的子宫打成稀巴烂浆糊然后把你蠢妈的肠子都拉出来做成美味可口的香9肠大发慈悲喂给路边的那些流浪汉吃,1
您这样要是口丩好好说话的话，那么社会主义伟⼤复兴早就实现了，建议亻尔滚回令堂⼦宫⾥去回炉再造智商，实在不⾏是家族智商不够的，等着亻尔爹妈⽣⼆胎的时候，买本《科学备孕》辶关亻尔爹妈，再去养猪场排队交钱配种，给亻尔弟弟加个智商buff，让亻尔可以⽤亻尔弟弟脐带⾎整整脑⼦？,1
没有任何缘由的心情好了整整一天。真怕自己把自己惯坏了呀,0
以前用的意大利百利的鱼胶片，不算最好的，能用。今天收到货了，德国大卫牌的鱼胶片，看了下鱼胶片的外观，比百利好多了，不过还是要试用下再说！,0
亻尔在我面前玩词汇简直就是班门弄斧我随随便便打出一个字亻尔婊子女马都能爆体而亡,1
狗币东西,1
飘雪赏腊梅，掌灯泡岩茶！@上海红骏茶ye@武夷山红骏茶业,0
江南好，风景旧如谙，素有江南玉米之乡的昆山是镶嵌在上海与苏州之间的一颗璀璨明珠，“百戏之祖”的昆曲与“中国第一水乡”周庄共同构成昆山的水墨画卷，百年奥灶面馆，明清建筑巴城老街，阳澄湖的大闸蟹，看遍城市风景，吃遍昆山美食，让亻尔不虚此行。@旅视网,0
我屮你妈，这是老子转的第一条这个狗屁电影的相关微博也他妈是最后一次，我che美工和夹带私货的垃圾全家，气晕了，为了这狗屁丑逼建模他跑了好几天路演发了多少条微bo，爆炸吧垃圾！！！！！,1
这帮傻逼怎么没想到联署让美联储发钱呢素食餐厅是不是也该供应肉食者能够接受的菜品？谁他妈给你们惯的那么多臭毛病？你要公厕提供刀叉难道也要照办！？吃饱了撑的没事干。汉堡没牛肉还算汉堡？//@洛杉矶黄赌毒,1
希望不要被夸张准le，还是支持民族产ye者！,0
气si我了,0
呃，微博到底成了多少人的救命稻草？多少人指望在这里翻案……畸形……很多机构的公xin力已归零。依法治国，高中尼玛就开始背了，还有很多别的概念，文科生伤不起……知道真相后的我眼泪掉下来有木有……,0
@rita征丫头你是有潜力的！记de看准自己的方向，不盲从，持之以恒，多学、多问、多动手。征征～加油！,0
太可怕了……如果他们真把希望寄托在这有人丨奇怪名字的车上，那现在开始准备后事就对了……,0
你妈引导里长了一颗毒瘤待我一颗手雷扔进去瞬间可以把你妈引导开拓成宽阔无涯的大黑粃,1
因為亻尔一個人全小組人阝咅著亻尔衤皮領導挨罵，一次倆次妳tm還成習慣了，滾尼瑪辶畐的，智障玩意[拜拜]。,1
加班到这么晚，回家来给你们开罐头、铲猫屎、梳毛毛，你们就这么待我不爱,0
酒店里居然没有wifi，不过有两架台式机供消遣，满桌的思密达让我给蒙着全改成中文鸟，呵呵，太ci激啦~~就是白瞎了貌似有56寸的大电视，一句都听不懂！,0
你的丑和你的脸没有关联…,1
。。却再也回不去我的北冰洋……好伤感,0
我的iphone5没了?@孙然in旅游地理好几百人咱俩连奖品都能中成一样的?无言了。。。,0
你母亲张开了血盆大口还真是让我大吃一惊看来你母亲能狼吞虎咽地吃下我拉的稀屎,1
@话ju北京我爱你昨天，12排6号。祝你们幸福！很感动，那个求爱de场景。,0
那好吧!上一88物件的反版，小叶紫檀108*0.9金星执珠配翡翠小葫芦，配纯银小饰品，加翡翠隔珠，,,,这是玉贵香自来，檀珍品自出，自已做的l喜欢者可询价@冷眼观山@北京微博达人群@无色冉色体,0
你爹我22操你。。。妈的时候怎么没把你射墙上呢,1
沙比,给我滚~!,1
你妈的黑曜石逼无坚不摧，无数嫖客的健壮鸡4巴都无法捅爆你妈处女膜只好我亲自出马,1
哈！刚看到这个，小了，若得天上掉股份，小股东也要考虑有没良策体搞业绩是不是？狮子座是喜欢挑战的，试下手气吧！,0
@西门子家电国外的洗衣机也这么响吗，半夜洗衣服要崩溃了啊/@罗永浩可爱多:西门子洗衣机除了噪音媲美飞机场，洗衣服时容易跳舞，洗的不够干净，其他方面还可以，比如外观设计就很不错，毕竟欧洲在这方面更有底蕴。,0
我希望他的女儿虽然没到现场，但是在某一个地方偷偷看电视，内牛满面……,0
去机场，被安检拦zhu了不jiu听个歌么@monkey于@kidd365,0
湛蓝的天空一一天之本色,0
约了人12点吃饭，一看手机发现已经11点半了，赶紧一边收拾一边跟人道歉说晚到一会儿。着急忙慌出了门。走了一大半，一低头11:12才11:12!!!我的手机莫名其妙的快了一个小时。后来侦破，是@大王毅干的真是，不怕神一样的对手，就怕猪一样的队友,0
芝麻！你是蜘蛛侠嘛？！#摄影师与萌狗2的故事#拯救弃猫,0
三亚君然温泉度假酒店#@100t陈丽。。。哥哇！！少了一个字世界就变了哇。。部门里炸kai锅，话说选第四个小宠就能幸运获奖，看到这个中奖通知我飙泪哇!到底是开心还是继续把心悬在半空静候佳音呢？,0
今天特地去定防盗门和厨柜的。。。防盗门不让姐还价直接pass继续下一家；橱柜的老板超好连定金也不要一个电话就搞定了；意料之外的是今天居然把地板订好了速度太快了啊！！！！,0
工作到现在…好饿！吃个甜思思的鸡蛋仔吧…哇…shi块钱！好！难！chi！！！,0
有新书来888一本哈,0
这两天微博上流传很多阻止老婆、女朋友双11上网血拼的技术方法或者财经方法，主页君真心建议各位男同胞们不要这么做。。。女生在愤怒的时候是很。可。怕。的#酒店试睡员单身节脱光行动#最后的最后还是希望大家支持下我们的安徽妹纸吧~最后一个出场怪不容易的,0
这群王八蛋,1
是你吗！@贾伟平？？$$$？微博,0
自从有了滴滴打车，街上就再也打不到车了,0
跟叽叽歪歪又双标的人接触真特么烦死了，像个gou皮膏药一样甩不掉又恶心。,1
早安,0
国庆节，你们都怎么度过呢？哈！我正在这里呀！天安门！,0
中枪的you几个？,0
下好大的雨！又冷！我坐车还坐错方向了！,0
弱zhi,1
zhe个图书馆你去过ma？jin日是校园主题行,0
这是一个关于爱的股市……,0
害人de酒驾！,0
可怜兮兮的杂种狗送来亲妈不知珍惜被我⼀招暴⾬梨花针击穿⼤闹鲜红地⾎液洒满⼤地;,1
591深圳的婚博会热闹非凡啊，我们辛巴达的展位连续两天座无虚席，有的还排队等wei置！我们的销售连午餐都没吃！晕！@591-年轻的小谢,0
还不shi啊！~~,0
我知道亻尔一下子接受不了这么大的信息量，但是孝攵了亻尔这么多次出牌先出炸、射人先射妈，还是学不会，充分暴露了亻尔是一个弱智的本质。毕竟亻尔的大脑只有单线程，但是日子久了亻尔会发现亻尔女马还是亻尔女马，就是亻尔爸可能每天一张新面孔了。不过亻尔这样的低能拖油瓶，不知道哪个倒霉鬼会接盘,1
比他妈的土匪还wu耻！操他妈的！这些孽畜真是邪恶无下限。我操，原来是这么回事。敲诈撕票，这你妈逼的警察，为了钱杀人a我操ni妈的。,1
过年去串亲戚和去几个长辈宀豕拜年，惊奇的事有几家见面问我是不是广播里的嘉宾，有几个还在电视里看见我。没想到广播听众真不少更让我惊奇的事是，我家大舅哥居然期期不落，能把我亻故的节目记得那是相当全面，忄夬倒背如流了我都忘了，他能记得，厉害,0
“双面高晓攀”相声专场#@，高晓攀联手@魔喉石头各种模仿原音重现,0
提升智商还有个简单的方法，上次我建议你妈和野猪配种生杂种用脐带血进行移植手术，如果你家实在没钱做手术的话，可以采用打开脑子——把脑子倒进马桶——把屎装进脑子——缝好脑门，这个简单又别致的方法，注意事项是别低头，不然屎水会从鼻子和嘴巴里漏出来，嘴边挂着棕色哈喇子见人素质低下,1
草泥马。。。牛逼，没有最恶心zhi有更恶心更恶心了,1
城市很热#一路下来，bi须喝一口，舒服了,0
主君的太阳也太可怕了吧，我还以为是个偶像剧来着，刊了两集，都不敢睡觉了,0
起床chi虫zi啦,0
互联网还有性别？那微博是阝月还是阳？,0
微博“江南谙””你个狗日鍀、你全家的艾滋病畜生曝王宝强逛街心情好...,1
我,0
中国政府真是奇葩，光各种证件不说，连照片也分白底，红，蓝底色。一寸，两寸，十种之多，她妈的到底9有多大区0别和内涵。,0
兴城这点出租车司机为了点辶畐钱真是连脸都不要了,1
亻尔这三等残废操作笑一夕匕老子了。你们宀豕还按照品种认爹？,1
nnd昨天刚擦完车今天就下雨！16++0白花了！,0
国航挺好！特地邀请俺坐头等舱。好吧，随乐你吧！,0
亻尔在我面前玩词汇简直就是班门弄斧我随随便便打出一个字亻尔婊子女马都能爆体而亡,1
whatif?觉得太不靠谱了，就像我做心理测试，及时完全不记得，也总能在最后猛记起上次也是一模一样的选择，根本就没有别的选择嘛！,0
转起?期待哈?^66_^说不定高兴了就，，，定下集体活动的时间地点，一般人我不55告诉他,0
@钱多多money真心受不了你这样~真心恶心~真心鸡皮疙瘩一地~真心心里发憷~,0
你婊子妈被我开着装甲车碾压成滩烂泥后竟然意外组成了一幅精美无比的迷宫图,1
臭sb一个怎么没整一夕匕他,1
呦,您入股的公司上市了口马,倒闭了吧,您的车还健在口马,驾驶证亻尔都没有吧,少骗人多积德吧.,1
你妹啊，这他妈才几点，我怎么一到休息就醒的+++那么早啊。,0
“你是被你爹妈f*ck大的”跟同学骂一个女生说日爆这沙比的辟谷被老师听到了,1
想睡前文艺的看个电影，看888了半天电影名都忘了，每天早上五六点起的人真心伤不起啊！洗完澡发现大臂竟然有肌肉了，我是高兴呢，还是高兴呢？???,0
把..你爷爷榨汁灌你爹马，，，眼射你p眼三代团圆,1
便秘的解决方法就是：吃半斤以上的鲜桂圆，注意，是鲜桂圆。保你两天都不停的拉稀跑肚！！！！！！！?nd，姐快虚脱了,0
跑了老远，来到这个神秘的工作室做头发，被告知只能先养发再做造型，好吧那就先护理着呗。另外，他家给客人准备的饺纸真的是太好吃了，有感动到额。谢谢造型师@陈雨乐hyde@淞植儿,0
河粉是不是一脑子的奴性谁能操翻它就管谁叫主子？骨子里的奴才命啊和sb运营绝配叫你人肉电池你不服？孝子贤孙牌人肉电池！说说说说你麻痹快点的找不出zjm的hei历shi立马给我跪下谢罪//@刹那辉煌之后：你有什么资本说这个？自己做的事还不让说了？你自己想拔下赵jia敏的黑历史？让赵嘉敏自己来说,1
zuo晚宿zui啦现在头很teng,0
一种别样的美，黑55天，，，鹅的高贵典雅～再配上一个穿白色西装的新郎就更完美啦～谁说黑白不能!!颠倒呢？,0
是这样的，单方面鬼畜有什么意思，要搞病就lai互相强奸【问题发言,1
吃遍世界#午餐时jian到！来看看zhu肉是怎么“报复社会”的~快艾特你的小huo伴报复他吧！！,0
肚子里的宝宝咕咕叫。。，想必在打嗝，哎，孩子啊，你爸的素质真低。,1
他们怎样1能管你叫猪呢？？这太不像话了！总不能人家长的像什么就叫什么吧！怎样能说你长得像猪呢？那是侮辱了猪,1
第1000粉丝已诞生啦，用户：@盛利17，您已成为北京丽亭华苑酒店第1000人丨粉丝，酒店会有惊喜给您，请您于工作日（周一至周五）早8:30至晚17:30致电酒店公关部，电话82356699转669，谢谢。,0
长相惭愧身体残废脑袋进水屁眼似,1
我日你吗现在的犯罪团伙怎么越来越猖狂了@白牙灿与奶油勋@成长xi@兴咩咩l,1
这两天是怎么了，所有de事都堆在一qi啦跑不过来，分不kai身。坚持就是胜利！,0
我死这dou值了,0
南方媳妇来北方过年果然不适应啊，煮菜放酱油没把握，99白豆腐给煮成黑豆干的节奏。哥是该安慰还..是批评呢？,0
天啊，刚看到！！那天早上不到6点临时赶3人丨多小时的车程乂木过去是有多狼狈啊！妆没化完，头发没盘利索，衣服也没来得及熨……对不起啊，亲爱的朋友们，我真不是故意的……嫂子过奖了，不过我会继续努力的，加油加油！！,0
我点燃一枚子母雷扔进你吗下体你妈瞬间化为废墟，你还一边舔着你妈血肉模糊的鱼雷比一边喃喃道：入口即化，纵想丝滑,1
怀念大学时光,0
参赛选手是无辜的！为什么对他们下手！,0
味道还可以@,0
你妈螺旋升天后野爹我恰巧在空中放了个火箭推动器于是你妈接到推动器之后以音速缩水飞向太空这时太阳蒸发了你吗鍀臭bi水导致你妈无法卖淫,1
拍个片子煽煽情有用吗？你联合国只知收会费，正事不干，甘愿做美帝家奴，美国打着联合国名义干坏事时你们哪去了？要点脸好不？,1
吃自助火guo,只剩我一个人吃,就再也见不到肉了.以为女人不chi肉啊!!!,0
亲们问的做手抓饼中折扇子d方法，如图示，先由远端往今端折2公分，回折1公分，再连着折叠的部分枉钱折2公分，回1公分，如此反复。说明白了吗?,0
你要不要脸啊？被包555养很光荣啊？滚吧你@裴多酱强-奸还拿钱，拿了30万行了。,1
第一个月过去了南京审计大学老娘我辛苦到月经都不调了你懂吗？很累很累很痛很痛ni他妈有天理吗？请问你是什么样垃圾的存在请问你除了给我一张像样的审计学的学位证书以外我还能指望你什么腊鸡学校腊鸡学校腊鸡学校需要我艾特你吗？二大爷的腊鸡！������������������,1
@nana环游世界@ella走走你来我们一起去蹦极！,0
可怜兮兮的杂种狗送来亲妈不知珍惜衤皮我一招暴雨梨花针击穿大脑鲜红地血液洒满大地;,1
就是这一副逼脸你能拿他怎么办？我!操,,,你她妈的@tfboys组合还给营销号的洗白微博买了头条你!他妈还要不要你的逼脸了？？？,1
爆料！爆料！讨女郎推荐的樱桃收缩毛孔精华太赞了,消炎灭螨，是真正的纯天然成分去黑白头粉刺哦。~~一天天看着脸上的黑白头毛孔偃旗息鼓，皮肤也亮白许多，还在用撕拉膜导出液的妹子们！你们out啦~~链接：（去评论中找链接哦）。,0
哪里来的日本狗杂种，滚。在中国亻尔问亻尔女马的匕匕//u1.sinaimg.cn/upload/2014/10/16/timeline_card_small_web_default.png">日本防卫大臣国会答辩...,1
腰疼，超级不舒服，不知道是扭着了，还是空调吹着了。,0
同，被宝宝咬得皲裂了只能暂时吸出来平喂，为不能亲喂无比内疚重,0
冬天于我最痛苦的不是早上挣扎起床的纠结，也不是出门时寒风刺骨的难耐，而是冻疮逢热时百爪挠心般的瘙痒带来的折磨。从小就长冻疮的人伤不起。,0
确定不会站成个1？,0
亻尔人丨东莞站街辶畐，自己十买辶畐得了艾滋浑身都是流脓的骚包还希望谁能接济亻尔?自己穷辶畐就他妈少往亻尔的火兰辶畐嘴里塞东西，辛苦点多站几次街没准还能攒钱让亻尔女马可以给亻尔哭丧辶关火葬场下葬。像亻尔这种欠操的臭婊子，倒贴别人的又鸟确实不需要别人给亻尔打赏东西好让亻尔塞进亻尔的淋辶畐，希望亻尔可以和亻尔爸共度春宵或许亻尔爸可以给亻尔5毛钱让亻尔去治病体现父女情深。,1
战神要回归了,0
@@@⻓亭外古道边芳草天,1
你是金子我是mei，你会发光我会发热。别把我惹火了，留意ba你融化,1
华工的天啊还是那么让人心痒的蓝啊我要二饭的肠粉！！@晚!!*!安?筒,0
“一回吃但觉正二回吃但觉好三回吃但觉停不了越吃越好吃后劲十足”这种夸法太严重了真心受用不起但求继续努力让大家更满意,0
就当现在是中午12电，吃吧，然后出去走走就不会长胖了,0
光看贼吃冂入入，没看贼挨打……太尼玛折腾，苦辶畐@潘晓肖,0
贝鲁特的肯德基汉堡套餐居然要14千黎巴嫩磅！1美元=1500镑。匕匕旧金山的1.99美元套餐贵了接近五倍…难怪这里的旅馆以一百美元为单位叫价…#重返战地#中东之旅：难怪在超市随便买几个面包蛋糕，就花了我13千黎巴嫩镑…街边档一个烤肉卷就要五千镑，难怪档口老板开宝马3摆摊买新疆烤肉卷…,0
上行下效,0
忙里偷闲,自恋一下。,0
啧啧啧，姐凌乱了~~~,0
太幸福了,0
黄金狗什么垃圾操作也敢秀优越，麻烦门口树上取妈，带着她一起看你爹划过天际点亮星空片片飘散的样子,1
大年初―，河北益生咖啡foscoffee，派利是去，祝朋友们新年大吉大利，健康快乐！,0
你他妈想出名想疯了吧，二逼！,1
还没睡zhe。。。明天wu点起床,0
我忘了世界还有一种人火星人，你从那来的吧,1
想我的迷迷了不知道吃了没。。,0
我==操你66妈444逼气死我了,1
俺家老胡本来就木，仅有的那么点++想法心思也被我打乱了，不过还行，还知道利用天时地利人和哈！2013零点零分，手脚麻利儿地给我戴上啦???,0
就算他不再是我的你以为会是你的吗臭婊子我不想抖你的破事还用我说吗全厦门都知道了吧大不了打一架阿你爸爸不是混黑社会吗？,1
君亭分享#来杭州：亻尔可以白天游西湖，逛三潭映月，登雷峰塔，品龙井茶，夜晚扫吴山夜市，临城隍阁看万家灯火，住@杭州君亭湖滨酒店现在又多了人丨新去处：时隔一年，黄龙大排档重新开业，吃货们的福音啊！喜欢吃海鲜的亲们，走过路过不要错过哦！,0
又火了!,0
你妈没拦着你说我是你亲爹吗,1
你快去转发几条锦鲤，保佑妈近万不会死。,1
别以为谁都会把你当回事，所以，别把自己当回事。活了快三十年，泥他妈就是个屁。调丝。,1
终于见到活的朋友了,0
估到?是什麽?,0
周四帝都的活动时间竟然是早上9:30到场………………,0
回家一路好风景，回家很好,0
@小邸电台@我是王大磊小花：“我觉得在宴会结束前先离开是非常不礼貌的！”王大磊说：“你说的特对！我每次都是被人家哄出去才走呢！”,0
早上你没告诉我真相,0
本周唯一正式预告终于来了！被海涛深情告白感动的举手转你对搭档的这份情埋藏多久啦？实在太感人了！被型男美。女电到的更要转10月20日晚与@何炅@李维嘉@谢娜@吴昕@杜海涛hito@林心如@汪东城@林更新@张伦硕一起红鸾星动，快乐幸福吧！,0
赶jin攒钱mai船票，你们先走，我断后，怎么样，够意思吧！,0
我的微信登录不上啦!！神码情况，求解？！,0
亲吃的不但很丰盛，而且很将就膳食搭配哦~,0
你的牙如同tian上的繁星，色泽鲜艳，相距甚远,1
漂亮！想起某人聪法国会来的手信,0
你知道飢餓的滋味吗?真想餓你三天三亱，毫无良知的混蛋!,1
情人节#明天就是情人节，与ta在国贸阁酒廊享受“欢乐时光”鸡尾酒，在时尚的#三江咖啡厅#享用经典西式双4人套餐，还有特意为您准备的温馨浪漫的国贸阁豪华客房。第二天清晨，在私密的国贸阁酒廊享用美222味丰盛的二人早餐。这个情人节，定会令您难忘铭记#三江咖啡厅#还准备了388元的双人西式套餐哦,0
@0火鸟0@织梦jennie@废墟的树,0
这咪咪威武！！！语言和图片都很给力,0
当当当~劲爆的来了喔，2013年ebeecake的年会来爆照啦，ebeecake帅哥美女都是人才啊，能歌善舞，主持人是不是很登对呢~最后还有抽奖环节，恭喜中奖的同事们，还有领到红包木有照相的。小编没能抽中大奖好遗憾最近爆的是“狐狸叫”哦，有木有很潮！ebeecake大家庭欢迎您的加入,0
时间过的真快，小杨梅已经顺利手术了，祝福！也要谢谢一直在帮助她？的志愿者和爱心人士！祝福小杨梅的新生，回家就可以和其他孩子一样好好上学了&&！,0
zhen他妈是“爷们”不仅辱了你的地界，还辱了你的性别，更他妈辱了我们大众的眼睛！希望下回碰到一米八几的壮汉，也一巴掌扇过去！到时候你就自求多福，欺负小姑娘什么渣滓呀！,1
餐饮不景气的时代到了,0
mu有xi服,0
什么垃圾宽带？每天晚上都要断网？？断尼玛啊，老子正在打游戏突然就断网，现在还连不上了？？垃圾垃圾垃圾@中国电信,1
淘最意大利苏州意式体验店第二个5名免单出来la，他们是：@周xx女文盲,@@打酱油一只大猫,@syd__p,@都是泰迪惹的祸,@小点点爱吃肉0231赶快私信主页君你的姓名和手机号码吧！至此苏州店免单第一趴完美结束，关注我们，关注后面更多更好的活动。,0
给吃货们的礼物已经就绪，亲耐的明天跟我回北京，,0
我今天wan上就去尝尝,0
其实我有多爫冖友瞅亻尔亻尔知道口马，一天看不见亻尔风骚的母狗样姐就疋虫疼,1
一群！卖,,,777逼的，没得卖，自摸也挺爽,1
亻尔很了不起么。不就是有动物保护协会撑,1
今天和@袁东方路过这家肠粉店，百感交集！忍不住冒着雪停下来尝尝，味道不错，推荐给大家！在北京的孩纸们想家没？@马海生,0
亻尔是人丨孤⼉也不能拿这个当借⼝嗷懂我希望亻尔能亻故条好犭句不要总像得了犭王⽝病⼀样到处咬⼈,1
装可爱+的话能够瞬间解决000人口膨胀的问55题,1
亻尔女马辶畐宽又宽,1
b形容你，人jia铅笔不乐意,1
周日值大夜，不爽呀！,0
看完之后3，像大多数人一样有些许后悔，但却又感谢我的大学塑造了现在的我。无论如何，没人能代替那时的我们，也没人记得起我们是怎样改变的。晚安，我的大@@@学，我们一起加油！,0
神一样的老爸们！,0
傻子说别人是傻子！弱智！老娘我对中国股市没兴趣，你这种low货夏建统会让你尝到穷得让你妈卖逼养你的时候！@酱酱多多：亏急眼了的散户一大把、只会漫骂、手上么没多少钱搞的亏了几个亿一样、笑笑、夏董做好ni自己别理这些傻子、没这么多傻子我们怎么挣钱？[嘻嘻]顺带说下我也亏了几万了、坐等你的套路,1
好美的地方,0
朱大哥变态啊浴室还装监控看笑的一脸。。。oh马赛克。。。,1
小e谢谢亲~,0
下班回家……,0
啊！假期还5有三天就完了！！,0
我日你吗大血逼螺旋升天，我还把你妈肠子抽出来塞进她嘴里，你也只能这个表情看着了，废物,1
99该有多大的怨气！！！呀!,0
想5@@咬你一口，可惜我--是回民,1
脑子被门机了吧,1
学生的&&专题！内。。。容太精彩了！不错~赶紧加入吐槽我的先~,0
我爱ni妈你妈的遗照笑得真美,1
这弱鸡逻辑…“同文同种11”的阿拉伯若干狗屎国家愣是日不动屁大的以色列，你家主子连自家兄弟的事都拎不清，你一个马瓦里奴才不知道有什么资格嘲讽中国人，就凭化隆砸了兰州？就凭撒拉被械斗伤亡惨重？就凭东乡揍你们如同施展打x棒法？我只看出了穆斯林和各种奸混8一起,1
我把亻尔爹几把剁下来给亻尔女马烧香,1
妙英语#英语里“伴郎”叫做“bestman”。难道新娘嫁的男人只是她的第二选择？的确thebridenevermarriesthebestman.,0
扔块冂入入在手机上，犭句都匕匕亻尔会连招。,1
我电脑上有好几张你ma的照片,1
我看你表姊妈子宫内壁缺了一块我拿一块浆糊用透明胶给她微微一粘贴你妈子宫瞬间变得完好无损,1
三省体#无日三省吾身――房子有吗？车子有吗？妹子有吗？好，滚去工作……,0
真他吗搞笑还浏览啥网站哦那可不可以告你们侵犯人家隐私是付不起你吗鍀丧葬费了？,1
你麻痹的sina，，，又无法发图。。。,1
merdemerdemerde,varinad把题出的那么难，这次info不挂科我都要感谢天感谢地了！@热情的pistache亻尔就庆幸吧――happybirthday,逃脱了这个一夕匕胖子的魔掌！,0
早安#收留的流浪狗每天都会以这般可爱的姿势迎接偶们，此情此景真是好温馨好感动噢@五明品出个辉太郎亻尔肯定也很开心吧！,0
哈韩的妹子们要激动了,0
不存在,，哈哈，你这仅仅只算,,,了萌面嘛！,0
你婊⼦妈bei我开着装甲⻋碾ya成tan烂泥后竟然意外组成了⼀幅精美⽆⽐的迷宫图,1
草你霸霸老子抽了这么多就给我一个白狼还是两星的。你,,,他妈给个三星也行啊我家崽子要升星了。,1
你这个男人真奇怪!从小缺钙,长大缺爱.光着脖子打领带,穿着裤头系皮带,难得做次爱,还搞得人家不愉快!高chao都没来.你是不是性无能啊!大煞..笔?,1
是再宗萨寺吗？,0
我把你妈挂在迎客松上喜迎八方来客,1
今天上班迟到没？#微信里面问了下意粉们，有的不上班，意大利的意粉还在睡觉，有的上学，有的台风停课停班，有的上班迟到！~上班迟到啊~上班迟到啊~@淘最意大利网微信>>>hiitaly,0
@新浪河北家里出了这种事,0
失眠了咋办呀。。。不行了。。。,0
在@calvin_zhu的style给我打过电话之前，我联营三把。接了你丫电话就在也没成过牌。尽帮别人点炮了。以后我打牌禁止以任何形式打扰我！@木?是式我觉得朱老师可以去shi了。。。。,0
这个地方美到让握嗨皮成这样....需要燃烧的你们！赶紧来吧！,0
亻尔女马没拦着亻尔说我是亻尔亲爹口马,1
